"","week_nr","cust","brand","format","category","regprice","discount","quantity","holiday"
"452",13,86,"B","supermarket","z",23.3909629331902,10,2,0
"453",13,191,"D","convenience","z",38.6953337537125,0,1,0
"454",13,49,"D","convenience","z",44.3253352213651,10,2,0
"455",13,57,"C","supermarket","z",32.0597490412183,8,2,0
"456",13,35,"A","supermarket","z",24.3057177658193,0,1,0
"457",13,244,"A","convenience","z",39.6183032495901,0,1,0
"458",13,187,"E","supermarket","z",38.9994370378554,12,2,0
"459",13,220,"A","hypermarket","z",42.7128279302269,8,2,0
"460",13,153,"D","supermarket","z",37.3765465733595,8,2,0
"461",13,136,"E","supermarket","z",26.1387942521833,0,1,0
"462",13,10,"D","hypermarket","z",24.6166990650818,0,1,0
"463",13,13,"E","convenience","z",21.2133095506579,2,2,0
"464",13,42,"A","convenience","z",30.9945653937757,0,1,0
"465",13,155,"C","supermarket","z",38.4187398827635,0,1,0
"466",13,192,"D","hypermarket","z",31.1197090172209,9,2,0
"467",13,180,"D","supermarket","z",27.1359469788149,0,1,0
"468",13,54,"C","hypermarket","z",38.2741257129237,9,2,0
"469",13,214,"C","hypermarket","z",32.71122823935,13,2,0
"470",13,102,"A","supermarket","z",17.1601617825218,0,1,0
"471",13,64,"B","hypermarket","z",42.3653300246224,4,2,0
"472",13,276,"D","supermarket","z",34.9145888979547,15,2,0
"473",13,273,"C","convenience","z",28.5466039460152,0,1,0
"474",13,82,"E","convenience","z",43.0288552120328,7,2,0
"475",13,262,"E","supermarket","z",40.0510232616216,7,2,0
"476",13,229,"B","supermarket","z",36.8186851381324,0,1,0
"477",13,108,"E","supermarket","z",18.2658545533195,0,1,0
"478",13,246,"B","hypermarket","z",35.4783623409458,13,2,0
"479",14,271,"E","convenience","z",29.9224482150748,0,1,0
"480",14,7,"A","supermarket","z",23.7015554099344,0,1,0
"481",14,45,"C","supermarket","z",43.0427661258727,6,2,0
"482",14,98,"C","hypermarket","z",44.8561817966402,0,1,0
"483",14,148,"C","hypermarket","z",42.1427094843239,4,2,0
"484",14,172,"D","supermarket","z",19.8102861363441,3,2,0
"485",14,92,"D","supermarket","z",16.9782194984145,12,2,0
"486",14,235,"C","supermarket","z",22.6866543386132,0,1,0
"487",14,33,"C","hypermarket","z",24.4598313560709,0,1,0
"488",14,206,"C","supermarket","z",39.1597960120998,12,2,0
"489",14,36,"A","convenience","z",44.1577921318822,4,2,0
"490",14,184,"B","supermarket","z",17.2462294623256,0,1,0
"491",14,135,"E","convenience","z",30.3528105164878,5,2,0
"492",14,186,"C","convenience","z",33.1122021004558,0,1,0
"493",14,34,"B","convenience","z",42.3966364189982,0,1,0
"494",14,275,"B","convenience","z",44.8976388573647,0,1,0
"495",14,100,"A","convenience","z",34.2049771710299,0,1,0
"496",14,210,"E","convenience","z",18.417500553187,0,1,0
"497",14,181,"B","convenience","z",36.4440868073143,0,1,0
"498",14,249,"B","hypermarket","z",43.3808756014332,0,1,0
"499",14,99,"A","hypermarket","z",39.1696010087617,15,2,0
"500",14,299,"D","supermarket","z",30.2485967986286,1,2,0
"501",14,4,"D","hypermarket","z",30.7733743172139,6,2,0
"502",14,111,"A","hypermarket","z",25.6485651643015,0,1,0
"503",14,122,"C","supermarket","z",31.390887578018,15,2,0
"504",14,205,"A","hypermarket","z",38.7300482019782,5,2,0
"505",14,46,"B","hypermarket","z",27.1079547819681,0,1,0
"506",14,19,"B","convenience","z",16.3393655838445,2,2,0
"507",14,80,"D","convenience","z",25.0481982110068,0,1,0
"508",14,171,"C","supermarket","z",28.9880384062417,1,2,0
"509",14,26,"C","hypermarket","z",43.658639928326,0,1,0
"510",14,79,"A","hypermarket","z",18.5715746856295,0,1,0
"511",14,269,"A","hypermarket","z",34.703613454476,9,2,0
"512",14,12,"B","convenience","z",18.8463958678767,2,2,0
"513",14,3,"D","hypermarket","z",33.9295508991927,2,2,0
"514",14,122,"C","hypermarket","z",38.7187600554898,13,2,0
"515",14,104,"A","convenience","z",43.3037249813788,0,1,0
"516",14,51,"B","supermarket","z",42.8480801638216,0,1,0
"517",14,155,"E","convenience","z",35.532767046243,7,2,0
"518",15,131,"D","convenience","z",19.0845085680485,0,1,0
"519",15,13,"E","convenience","z",22.5844292133115,11,2,0
"520",15,196,"E","convenience","z",29.4264415232465,5,2,0
"521",15,122,"C","supermarket","z",21.5443272236735,0,1,0
"522",15,159,"B","hypermarket","z",24.7646555746906,13,2,0
"523",15,4,"C","supermarket","z",44.3213248928078,10,2,0
"524",15,151,"A","supermarket","z",35.5921498965472,7,2,0
"525",15,108,"D","hypermarket","z",23.4537544869818,14,2,0
"526",15,198,"E","hypermarket","z",25.2995558618568,0,1,0
"527",15,178,"B","convenience","z",29.8490116233006,0,1,0
"528",15,199,"A","convenience","z",15.8774118684232,11,2,0
"529",15,210,"A","convenience","z",21.1563820391893,1,2,0
"530",15,288,"D","hypermarket","z",16.4060763618909,0,1,0
"531",15,187,"C","supermarket","z",18.9254356431775,0,1,0
"532",15,244,"E","hypermarket","z",33.5748918377794,10,2,0
"533",15,87,"C","convenience","z",30.8924971427768,5,2,0
"534",15,201,"E","supermarket","z",41.8584832618944,12,2,0
"535",15,200,"D","hypermarket","z",33.2093511382118,0,1,0
"536",15,193,"D","hypermarket","z",26.1480446672067,6,2,0
"537",15,143,"D","supermarket","z",16.6065350454301,0,1,0
"538",15,185,"C","convenience","z",20.3920247009955,10,2,0
"539",15,72,"A","convenience","z",31.0384554904886,0,1,0
"540",15,15,"B","hypermarket","z",37.246195783373,0,1,0
"541",15,174,"B","supermarket","z",16.760720461607,14,2,0
"542",15,282,"D","convenience","z",32.7430990710855,0,1,0
"543",15,224,"E","convenience","z",39.2314320593141,0,1,0
"544",15,258,"C","convenience","z",42.5088749569841,8,2,0
"545",15,153,"B","convenience","z",44.9094656179659,0,1,0
"546",15,66,"D","convenience","z",19.1412166622467,3,2,0
"547",15,77,"E","hypermarket","z",44.6446037222631,0,1,0
"548",16,21,"B","hypermarket","z",30.5930013069883,0,1,0
"549",16,252,"D","convenience","z",44.3963410053402,0,1,0
"550",16,57,"B","convenience","z",28.0496529210359,1,2,0
"551",16,270,"E","hypermarket","z",40.669629718177,0,1,0
"552",16,191,"B","hypermarket","z",19.4590291217901,8,2,0
"553",16,58,"A","hypermarket","z",21.1137505969964,7,2,0
"554",16,99,"E","convenience","z",30.1962216664106,0,1,0
"555",16,300,"D","hypermarket","z",44.2798883607611,2,2,0
"556",16,86,"C","supermarket","z",15.58560639387,3,2,0
"557",16,83,"E","supermarket","z",39.7387321921997,6,2,0
"558",16,144,"E","convenience","z",18.3958860905841,9,2,0
"559",16,147,"A","supermarket","z",39.7818767745048,2,2,0
"560",16,115,"D","hypermarket","z",24.4475023099221,0,1,0
"561",16,290,"D","supermarket","z",35.5165320960805,10,2,0
"562",16,97,"E","supermarket","z",22.6474336325191,0,1,0
"563",16,93,"D","hypermarket","z",15.6065916828811,1,2,0
"564",16,61,"E","convenience","z",35.2726372587495,7,2,0
"565",16,69,"C","hypermarket","z",28.3818342117593,10,2,0
"566",16,177,"D","convenience","z",16.2647265731357,0,1,0
"567",16,75,"A","hypermarket","z",27.8345257532783,0,1,0
"568",16,75,"A","supermarket","z",38.8407961232588,8,2,0
"569",16,67,"C","supermarket","z",18.5210441239178,12,2,0
"570",16,157,"B","hypermarket","z",27.1611887170002,0,1,0
"571",16,116,"B","convenience","z",41.9750638143159,0,1,0
"572",16,207,"B","convenience","z",34.5621780655347,0,1,0
"573",16,110,"E","convenience","z",20.3000709344633,7,2,0
"574",16,40,"B","hypermarket","z",31.1214609746821,2,2,0
"575",16,137,"B","convenience","z",21.6528787859716,7,2,0
"576",16,297,"A","convenience","z",30.9937440510839,0,1,0
"577",16,257,"E","convenience","z",19.5281523931772,4,2,0
"578",16,252,"B","hypermarket","z",22.0643964316696,0,1,0
"579",16,220,"E","hypermarket","z",33.3994321106002,0,1,0
"580",16,72,"D","supermarket","z",44.3323752097785,0,1,0
"581",17,162,"A","convenience","z",29.516473878175,7,2,0
"582",17,183,"A","convenience","z",35.6833510869183,0,1,0
"583",17,276,"A","supermarket","z",16.0152340913191,15,2,0
"584",17,83,"D","convenience","z",18.9290936593898,0,1,0
"585",17,158,"B","supermarket","z",34.7556474991143,5,2,0
"586",17,95,"E","convenience","z",20.8825274091214,4,2,0
"587",17,200,"E","convenience","z",19.2015859228559,9,2,0
"588",17,125,"A","supermarket","z",43.9334077038802,0,1,0
"589",17,163,"E","supermarket","z",16.0347319976427,0,1,0
"590",17,85,"D","hypermarket","z",35.8733986364678,0,1,0
"591",17,16,"C","supermarket","z",23.2712075253949,0,1,0
"592",17,146,"B","hypermarket","z",39.6458121389151,5,2,0
"593",17,300,"C","hypermarket","z",24.4227058044635,7,2,0
"594",17,148,"E","hypermarket","z",22.2491399897262,11,2,0
"595",17,187,"A","supermarket","z",32.0061664958484,0,1,0
"596",17,235,"A","supermarket","z",43.6341352737509,0,1,0
"597",17,24,"C","hypermarket","z",30.77350752661,9,2,0
"598",17,295,"C","convenience","z",26.4010644354858,0,1,0
"599",17,60,"C","supermarket","z",44.0333693730645,0,1,0
"600",17,10,"A","convenience","z",28.2705320022069,0,1,0
"601",17,86,"D","convenience","z",29.9040996772237,0,1,0
"602",17,86,"C","hypermarket","z",41.4899944653735,8,2,0
"603",17,108,"C","convenience","z",17.3490407760255,11,2,0
"604",17,162,"D","convenience","z",31.8625110480934,11,2,0
"605",17,144,"D","supermarket","z",38.6595053016208,0,1,0
"606",17,232,"B","convenience","z",36.4525779546238,6,2,0
"607",17,154,"B","convenience","z",26.4503284147941,0,1,0
"608",17,65,"A","convenience","z",34.3517580069602,11,2,0
"609",17,239,"A","supermarket","z",24.8959452286363,7,2,0
"610",17,97,"D","convenience","z",31.9530013552867,14,2,0
"611",17,139,"D","convenience","z",35.6288493401371,0,1,0
"612",17,11,"A","hypermarket","z",36.9314852217212,12,2,0
"613",17,168,"C","supermarket","z",38.3023396809585,15,2,0
"614",17,34,"D","hypermarket","z",16.8423944525421,0,1,0
"615",17,155,"D","hypermarket","z",44.1265884926543,9,2,0
"616",17,11,"D","hypermarket","z",20.7623143214732,1,2,0
"617",17,43,"D","convenience","z",30.525666133035,0,1,0
"618",17,227,"E","supermarket","z",38.3784934552386,4,2,0
"619",17,31,"C","supermarket","z",18.8498336425982,6,2,0
"620",17,165,"A","convenience","z",38.9068092126399,15,2,0
"621",17,198,"E","supermarket","z",28.331881086342,0,1,0
"622",17,83,"B","supermarket","z",35.2985722571611,4,2,0
"623",18,147,"E","convenience","z",40.8904120442457,2,2,1
"624",18,87,"C","supermarket","z",37.4107981030829,13,2,1
"625",18,130,"B","supermarket","z",44.8934097751044,0,1,1
"626",18,155,"C","hypermarket","z",33.7429841514677,8,2,1
"627",18,147,"C","hypermarket","z",16.3928831904195,0,1,1
"628",18,215,"B","convenience","z",16.3534630509093,0,1,1
"629",18,179,"A","convenience","z",17.7780377003364,11,2,1
"630",18,158,"D","supermarket","z",19.7819437924773,0,1,1
"631",18,9,"D","hypermarket","z",23.6018277006224,5,2,1
"632",18,229,"E","hypermarket","z",24.3791398219764,2,2,1
"633",18,66,"A","convenience","z",40.6061610323377,0,1,1
"634",18,198,"D","hypermarket","z",28.3014067425393,0,1,1
"635",18,12,"E","convenience","z",20.4098320472986,3,2,1
"636",18,149,"B","supermarket","z",27.2358773835003,0,1,1
"637",18,280,"A","hypermarket","z",15.5099744768813,9,2,1
"638",18,107,"E","supermarket","z",30.9227307443507,0,1,1
"639",18,179,"A","convenience","z",19.6869442239404,8,2,1
"640",18,41,"C","convenience","z",39.058257532306,0,1,1
"641",18,180,"E","supermarket","z",15.8336476888508,0,1,1
"642",18,161,"E","convenience","z",26.7610950465314,0,1,1
"643",18,73,"A","hypermarket","z",35.6330127362162,0,1,1
"644",18,66,"B","hypermarket","z",39.4226035452448,0,1,1
"645",18,29,"D","hypermarket","z",16.6048361314461,0,1,1
"646",18,227,"A","convenience","z",43.8041128800251,8,2,1
"647",18,113,"B","supermarket","z",27.4584980704822,0,1,1
"648",18,138,"C","supermarket","z",26.6952488897368,0,1,1
"649",18,146,"E","convenience","z",27.4630752042867,0,1,1
"650",18,202,"D","hypermarket","z",30.2956117666326,13,2,1
"651",18,176,"C","supermarket","z",15.8919395296834,0,1,1
"652",18,119,"C","convenience","z",19.0117866243236,11,2,1
"653",18,66,"C","convenience","z",16.5128046367317,13,2,1
"654",18,135,"C","supermarket","z",37.1744464407675,11,2,1
"655",18,126,"B","supermarket","z",39.4008947792463,7,2,1
"656",18,284,"A","hypermarket","z",21.7124555027112,14,2,1
"657",18,3,"A","hypermarket","z",36.2362335249782,0,1,1
"658",18,268,"C","supermarket","z",18.8553964532912,0,1,1
"659",18,225,"A","convenience","z",41.9648799276911,0,1,1
"660",18,10,"D","convenience","z",39.7494572005235,7,2,1
"661",18,293,"B","supermarket","z",31.3261757930741,15,2,1
"662",18,272,"D","convenience","z",38.0272343452089,2,2,1
"663",18,298,"E","convenience","z",26.5950281219557,0,1,1
"664",18,192,"B","convenience","z",28.7082177051343,4,2,1
"665",18,285,"C","supermarket","z",15.414098307956,0,1,1
"666",18,79,"A","convenience","z",17.9250795277767,0,1,1
"667",18,243,"D","convenience","z",18.3668137248605,2,2,1
"668",18,26,"B","supermarket","z",36.8216261942871,6,2,1
"669",18,119,"D","convenience","z",41.8989764875732,0,1,1
"670",18,218,"B","hypermarket","z",43.7193895247765,10,2,1
"671",18,134,"C","convenience","z",32.399230201263,0,1,1
"672",18,85,"D","supermarket","z",15.7348915119655,0,1,1
"673",19,229,"C","convenience","z",29.1432068869472,5,2,0
"674",19,59,"E","hypermarket","z",21.8988445471041,0,1,0
"675",19,195,"A","hypermarket","z",24.9734389130026,0,1,0
"676",19,102,"B","hypermarket","z",28.4207824571058,7,2,0
"677",19,248,"E","convenience","z",24.3099704221822,0,1,0
"678",19,185,"B","hypermarket","z",39.5867361710407,14,2,0
"679",19,217,"B","convenience","z",43.4014291735366,0,1,0
"680",19,150,"D","hypermarket","z",18.7125215283595,0,1,0
"681",19,134,"C","hypermarket","z",29.7137694410048,11,2,0
"682",19,182,"A","supermarket","z",29.499787024688,7,2,0
"683",19,138,"E","convenience","z",24.4996810541488,3,2,0
"684",19,275,"B","convenience","z",35.4863870912232,3,2,0
"685",19,262,"C","hypermarket","z",26.3447353010997,13,2,0
"686",19,42,"E","supermarket","z",30.1505477679893,0,1,0
"687",19,103,"B","hypermarket","z",28.777507734485,3,2,0
"688",19,189,"D","convenience","z",20.5172106670216,0,1,0
"689",19,188,"B","supermarket","z",35.7318157609552,0,1,0
"690",19,253,"C","hypermarket","z",28.0724785616621,0,1,0
"691",19,221,"D","supermarket","z",24.2089250078425,14,2,0
"692",19,58,"D","supermarket","z",43.0357479443774,0,1,0
"693",19,185,"C","supermarket","z",38.068703901954,0,1,0
"694",19,32,"E","supermarket","z",35.7738398225047,0,1,0
"695",19,84,"A","convenience","z",31.6602435219102,7,2,0
"696",19,230,"C","hypermarket","z",21.9823084794916,0,1,0
"697",19,188,"A","supermarket","z",35.7196281873621,0,1,0
"698",19,151,"E","convenience","z",44.1245353943668,0,1,0
"699",19,207,"C","hypermarket","z",21.2724450021051,0,1,0
"700",19,182,"B","convenience","z",42.0995628344826,7,2,0
"701",19,151,"D","supermarket","z",42.2072387603112,0,1,0
"702",19,271,"B","hypermarket","z",34.9511910974979,8,2,0
"703",19,170,"C","convenience","z",40.2277831477113,0,1,0
"704",19,229,"B","convenience","z",24.1109603201039,2,2,0
"705",19,66,"C","hypermarket","z",44.9836842343211,0,1,0
"706",19,68,"A","hypermarket","z",29.5841938164085,9,2,0
"707",19,40,"E","supermarket","z",36.0332748340443,0,1,0
"708",19,232,"E","convenience","z",43.3165949676186,0,1,0
"709",19,196,"E","hypermarket","z",35.5224752915092,14,2,0
"710",19,106,"A","supermarket","z",40.1902737328783,0,1,0
"711",19,140,"A","convenience","z",27.3027393082157,0,1,0
"712",19,190,"D","convenience","z",29.5800651772879,0,1,0
"713",19,131,"B","convenience","z",29.0531539265066,0,1,0
"714",19,123,"A","supermarket","z",33.054845505394,14,2,0
"715",19,95,"D","supermarket","z",24.4909322191961,0,1,0
"716",19,1,"D","convenience","z",15.1539468951523,0,1,0
"717",19,177,"A","hypermarket","z",28.2238039607182,15,2,0
"718",19,50,"E","supermarket","z",39.6133093046956,0,1,0
"719",19,226,"B","supermarket","z",35.1965818181634,13,2,0
"720",20,67,"C","convenience","z",15.0500044925138,9,2,0
"721",20,222,"D","supermarket","z",40.4936075513251,9,2,0
"722",20,192,"A","convenience","z",17.3288556025364,0,1,0
"723",20,79,"B","hypermarket","z",16.6307030059397,14,2,0
"724",20,33,"A","hypermarket","z",38.8646087120287,0,1,0
"725",20,52,"B","hypermarket","z",22.9266088572331,9,2,0
"726",20,82,"C","hypermarket","z",41.7553660646081,14,2,0
"727",20,71,"D","supermarket","z",22.0768568501808,0,1,0
"728",20,152,"E","supermarket","z",43.4145938395523,0,1,0
"729",20,264,"D","supermarket","z",17.8378761699423,0,1,0
"730",20,127,"D","hypermarket","z",30.8189209434204,0,1,0
"731",20,191,"D","hypermarket","z",29.0489408466965,0,1,0
"732",20,300,"C","supermarket","z",30.2414809679613,5,2,0
"733",20,146,"A","convenience","z",42.9789407690987,0,1,0
"734",20,17,"E","convenience","z",34.6354668424465,4,2,0
"735",20,267,"B","supermarket","z",15.7009470812045,0,1,0
"736",20,5,"E","hypermarket","z",29.6377490577288,11,2,0
"737",20,241,"D","hypermarket","z",16.3661635061726,0,1,0
"738",20,41,"E","supermarket","z",44.2919646995142,9,2,0
"739",20,109,"D","convenience","z",16.4298176695593,12,2,0
"740",20,178,"A","hypermarket","z",34.0764148766175,8,2,0
"741",20,233,"E","hypermarket","z",27.6795436721295,7,2,0
"742",20,156,"C","supermarket","z",37.5950168841518,0,1,0
"743",20,218,"A","supermarket","z",30.138060443569,7,2,0
"744",20,71,"B","hypermarket","z",22.5637619476765,0,1,0
"745",20,68,"C","supermarket","z",16.6295084240846,14,2,0
"746",20,261,"C","supermarket","z",39.0333490516059,3,2,0
"747",20,102,"B","convenience","z",21.5105033316649,1,2,0
"748",20,46,"C","supermarket","z",19.2620348953642,0,1,0
"749",20,210,"D","hypermarket","z",43.9906264096498,13,2,0
"750",20,300,"A","convenience","z",25.9891648055054,0,1,0
"751",20,123,"E","hypermarket","z",41.6352885961533,0,1,0
"752",20,202,"C","supermarket","z",20.774747512769,0,1,0
"753",20,246,"B","hypermarket","z",33.2008290896192,4,2,0
"754",21,74,"A","supermarket","z",25.8169807959348,11,2,0
"755",21,122,"E","hypermarket","z",38.3205546950921,4,2,0
"756",21,213,"C","convenience","z",21.5935004060157,4,2,0
"757",21,85,"C","supermarket","z",23.9004012336954,5,2,0
"758",21,117,"C","supermarket","z",43.1369402515702,8,2,0
"759",21,148,"D","convenience","z",37.1171293943189,9,2,0
"760",21,252,"A","supermarket","z",16.6576586198062,0,1,0
"761",21,209,"A","convenience","z",40.116621600464,6,2,0
"762",21,191,"A","supermarket","z",33.4608481801115,3,2,0
"763",21,23,"C","supermarket","z",24.3415007740259,0,1,0
"764",21,79,"E","supermarket","z",41.2205407535657,0,1,0
"765",21,296,"D","hypermarket","z",30.3039681189694,13,2,0
"766",21,224,"D","hypermarket","z",44.4626989541575,0,1,0
"767",21,60,"C","supermarket","z",30.3134120441973,0,1,0
"768",21,192,"C","supermarket","z",27.1315412898548,0,1,0
"769",21,279,"B","supermarket","z",20.4524346766993,7,2,0
"770",21,226,"E","convenience","z",44.4651423068717,15,2,0
"771",21,5,"A","hypermarket","z",19.4014266645536,0,1,0
"772",21,283,"D","supermarket","z",39.6130863460712,0,1,0
"773",21,268,"E","supermarket","z",34.3687805696391,0,1,0
"774",21,227,"C","convenience","z",17.7695665997453,0,1,0
"775",21,128,"E","supermarket","z",35.741738753859,10,2,0
"776",21,21,"A","supermarket","z",30.8045027428307,9,2,0
"777",21,270,"C","convenience","z",28.1146327243187,0,1,0
"778",21,22,"B","hypermarket","z",29.2022928642109,0,1,0
"779",21,276,"E","convenience","z",30.6416895263828,0,1,0
"780",21,210,"E","convenience","z",26.6575263999403,0,1,0
"781",21,139,"E","hypermarket","z",44.4617122574709,11,2,0
"782",21,65,"A","convenience","z",34.0383522910997,0,1,0
"783",21,134,"D","convenience","z",39.8246290418319,15,2,0
"784",21,40,"B","convenience","z",32.5657221861184,0,1,0
"785",21,247,"C","hypermarket","z",25.2351114945486,0,1,0
"786",21,68,"B","hypermarket","z",17.4484964506701,0,1,0
