"","week_nr","holiday","brand","format","totalvolume","totalvalue","LL","avgregprice","avgfinalprice","avgdiscount","depth","cop_avgregprice","cop_avgdiscount","cop_avgfinalprice","avgcompLL","avgcompregprice","avgcompfinalprice","avgcompdiscount","totalvolume1","totalvalue1","LL1","avgfinalprice1","avgregprice1","avgdiscount1","avgcompLL1","avgcompfinalprice1","avgcompregprice1","avgcompdiscount1","dtotalvolume","davgfinalprice","davgregprice","davgdiscount","dLL","davgcompLL","davgcompfinalprice","davgcompdiscount"
"60",23,0,"A","supermarket",2,48.5811246209778,2,24.2905623104889,24.2905623104889,0,0,0.721522283982343,-0.82492923992224,0.910890747647716,2.87804878048781,20.1279849701606,17.1523752140631,2.97560975609756,2,17.9674565135501,1,8.98372825677505,14.9837282567751,6,4.22413793103448,15.5711927508598,18.5022272336184,2.93103448275862,0,15.3068340537139,9.30683405371385,-6,1,-1.34608915054668,1.58118246320327,0.0445752733389395
"61",24,1,"A","convenience",7,101.136007043067,4,18.3051438632953,14.4480010061525,3.85714285714286,0.210713605200177,-0.302392408501761,0.654264867162405,-0.467698799114508,4.35,18.9797426933656,16.2964093600322,2.68333333333333,5,73.1382324751467,4,14.6276464950293,15.0276464950293,0.4,2.87804878048781,17.1523752140631,20.1279849701606,2.97560975609756,2,-0.179645488876858,3.277497368266,3.45714285714286,0,1.47195121951219,-0.855965854030856,-0.292276422764227
"62",24,1,"A","hypermarket",2,11.0376184415072,1,9.5188092207536,5.5188092207536,4,0.420220629202118,-1.98577040318109,0.800313105648729,-1.90738625288398,4.35,18.9797426933656,16.2964093600322,2.68333333333333,1,27.5723273120821,1,27.5723273120821,27.5723273120821,0,2.87804878048781,17.1523752140631,20.1279849701606,2.97560975609756,1,-22.0535180913285,-18.0535180913285,4,0,1.47195121951219,-0.855965854030856,-0.292276422764227
"63",24,1,"A","supermarket",9,181.933127282653,6,22.1036808091837,20.2147919202948,1.88888888888889,0.0854558525883205,0.377391943828554,-0.2533471031358,0.441538039063518,4.35,18.9797426933656,16.2964093600322,2.68333333333333,2,48.5811246209778,2,24.2905623104889,24.2905623104889,0,2.87804878048781,17.1523752140631,20.1279849701606,2.97560975609756,7,-4.07577039019412,-2.18688150130522,1.88888888888889,4,1.47195121951219,-0.855965854030856,-0.292276422764227
"64",25,0,"A","convenience",11,162.187022755388,7,16.1079111595807,14.7442747959444,1.36363636363636,0.0846563126731236,-0.736911005955577,-0.441538039063518,-0.383732838937059,2.63888888888889,19.538876657607,17.2055433242737,2.33333333333333,7,101.136007043067,4,14.4480010061525,18.3051438632953,3.85714285714286,4.35,16.2964093600322,18.9797426933656,2.68333333333333,4,0.296273789791888,-2.1972327037146,-2.49350649350649,3,-1.71111111111111,0.909133964241477,-0.350000000000001
"65",25,0,"A","hypermarket",3,62.7819586689584,2,23.5939862229861,20.9273195563195,2.66666666666667,0.113023150961608,0.646976645283972,0.115264729059114,0.548236661595321,2.63888888888889,19.538876657607,17.2055433242737,2.33333333333333,2,11.0376184415072,1,5.5188092207536,9.5188092207536,4,4.35,16.2964093600322,18.9797426933656,2.68333333333333,1,15.4085103355659,14.0751770022325,-1.33333333333333,1,-1.71111111111111,0.909133964241477,-0.350000000000001
"66",25,0,"A","supermarket",5,83.4156329953112,3,21.6831265990622,16.6831265990622,5,0.230594050962016,0.271661440044389,1.40507156030963,-0.0619681004755541,2.63888888888889,19.538876657607,17.2055433242737,2.33333333333333,9,181.933127282653,6,20.2147919202948,22.1036808091837,1.88888888888889,4.35,16.2964093600322,18.9797426933656,2.68333333333333,-4,-3.53166532123254,-0.420554210121438,3.11111111111111,-3,-1.71111111111111,0.909133964241477,-0.350000000000001
"67",26,0,"A","convenience",6,81.8602864751592,4,16.6433810791932,13.6433810791932,3,0.180251836193937,-0.618158917095882,0.271661440044389,-0.596878900410739,2.86486486486486,18.7327573528966,15.8408654610047,2.89189189189189,11,162.187022755388,7,14.7442747959444,16.1079111595807,1.36363636363636,2.63888888888889,17.2055433242737,19.538876657607,2.33333333333333,-5,-1.10089371675117,0.53546991961246,1.63636363636364,-3,0.225975975975976,-1.36467786326895,0.558558558558559
"68",26,0,"A","hypermarket",7,190.878668482415,5,28.5540954974879,27.2683812117736,1.28571428571429,0.0450273161630141,1.2110340556293,-0.500858674540161,1.14040491284496,2.86486486486486,18.7327573528966,15.8408654610047,2.89189189189189,3,62.7819586689584,2,20.9273195563195,23.5939862229861,2.66666666666667,2.63888888888889,17.2055433242737,19.538876657607,2.33333333333333,4,6.34106165545414,4.96010927450177,-1.38095238095238,3,0.225975975975976,-1.36467786326895,0.558558558558559
"69",26,0,"A","supermarket",4,43.6224989886396,2,18.1556247471599,10.9056247471599,7.25,0.399325283539699,-0.345908121791338,2.59672352145312,-1.08562020055482,2.86486486486486,18.7327573528966,15.8408654610047,2.89189189189189,5,83.4156329953112,3,16.6831265990622,21.6831265990622,5,2.63888888888889,17.2055433242737,19.538876657607,2.33333333333333,-1,-5.77750185190234,-3.52750185190234,2.25,-1,0.225975975975976,-1.36467786326895,0.558558558558559
"70",27,0,"A","convenience",4,81.8203270183876,3,22.4550817545969,20.4550817545969,2,0.0890666986590049,0.441538039063518,-0.174876761406443,0.494183671238257,3.22222222222222,20.5715351457345,17.7567203309197,2.81481481481481,6,81.8602864751592,4,13.6433810791932,16.6433810791932,3,2.86486486486486,15.8408654610047,18.7327573528966,2.89189189189189,-2,6.8117006754037,5.8117006754037,-1,-1,0.357357357357357,1.91585486991498,-0.0770770770770777
"71",27,0,"A","hypermarket",2,29.0109645556659,1,16.005482277833,14.505482277833,1.5,0.0937178882811578,-0.784168618161874,-0.358458793251194,-0.454579529207537,3.22222222222222,20.5715351457345,17.7567203309197,2.81481481481481,7,190.878668482415,5,27.2683812117736,28.5540954974879,1.28571428571429,2.86486486486486,15.8408654610047,18.7327573528966,2.89189189189189,-5,-12.7628989339407,-12.5486132196549,0.214285714285714,-4,0.357357357357357,1.91585486991498,-0.0770770770770777
"72",27,0,"A","supermarket",7,119.874647630378,5,18.2678068043398,17.1249496614826,1.14285714285714,0.0625612672116524,-0.308572084158523,-0.55510399641475,-0.00294897871502358,3.22222222222222,20.5715351457345,17.7567203309197,2.81481481481481,4,43.6224989886396,2,10.9056247471599,18.1556247471599,7.25,2.86486486486486,15.8408654610047,18.7327573528966,2.89189189189189,3,6.21932491432274,0.112182057179886,-6.10714285714286,3,0.357357357357357,1.91585486991498,-0.0770770770770777
"73",28,0,"A","convenience",2,51.1083049443551,2,25.5541524721775,25.5541524721775,0,0,0.919857828872603,-0.82492923992224,1.0139885093227,3.29411764705882,20.2424462994232,17.9483286523644,2.29411764705882,4,81.8203270183876,3,20.4550817545969,22.4550817545969,2,3.22222222222222,17.7567203309197,20.5715351457345,2.81481481481481,-2,5.09907071758065,3.09907071758065,-2,-1,0.0718954248366015,0.191608321444647,-0.520697167755992
"74",28,0,"A","hypermarket",2,32.0350775178522,1,21.5175387589261,16.0175387589261,5.5,0.255605441757062,0.241184963039907,1.62797865530378,-0.13904857479853,3.29411764705882,20.2424462994232,17.9483286523644,2.29411764705882,2,29.0109645556659,1,14.505482277833,16.005482277833,1.5,3.22222222222222,17.7567203309197,20.5715351457345,2.81481481481481,0,1.51205648109315,5.51205648109315,4,0,0.0718954248366015,0.191608321444647,-0.520697167755992
"75",28,0,"A","supermarket",4,28.8345944886096,2,10.4586486221524,7.2086486221524,3.25,0.31074760396063,-1.87221784975714,0.364755242711979,-1.69850884510248,3.29411764705882,20.2424462994232,17.9483286523644,2.29411764705882,7,119.874647630378,5,17.1249496614826,18.2678068043398,1.14285714285714,3.22222222222222,17.7567203309197,20.5715351457345,2.81481481481481,-3,-9.91630103933024,-7.80915818218739,2.10714285714286,-3,0.0718954248366015,0.191608321444647,-0.520697167755992
"76",29,0,"A","convenience",4,31.079076828435,2,13.2697692071087,7.76976920710875,5.5,0.414475935048938,-1.30192748296882,1.62797865530378,-1.5647264713618,4.07692307692308,17.7331486248966,14.7716101633582,2.96153846153846,2,51.1083049443551,2,25.5541524721775,25.5541524721775,0,3.29411764705882,17.9483286523644,20.2424462994232,2.29411764705882,2,-17.7843832650688,-12.2843832650688,5.5,0,0.782805429864253,-3.17671848900619,0.667420814479639
"77",29,0,"A","hypermarket",2,32.063784792088,1,22.031892396044,16.031892396044,6,0.272332484751848,0.364755242711979,1.87221784975714,-0.133095761626143,4.07692307692308,17.7331486248966,14.7716101633582,2.96153846153846,2,32.0350775178522,1,16.0175387589261,21.5175387589261,5.5,3.29411764705882,17.9483286523644,20.2424462994232,2.29411764705882,0,0.0143536371178996,0.5143536371179,0.5,0,0.782805429864253,-3.17671848900619,0.667420814479639
"78",29,0,"A","supermarket",7,151.211358676665,5,24.4587655252378,21.601622668095,2.85714285714286,0.116814679555054,0.760327540636133,0.174876761406443,0.618158917095883,4.07692307692308,17.7331486248966,14.7716101633582,2.96153846153846,4,28.8345944886096,2,7.2086486221524,10.4586486221524,3.25,3.29411764705882,17.9483286523644,20.2424462994232,2.29411764705882,3,14.3929740459426,14.0001169030854,-0.392857142857143,3,0.782805429864253,-3.17671848900619,0.667420814479639
"79",30,0,"A","convenience",7,109.65978804836,4,20.0942554354801,15.6656840069086,4.42857142857143,0.220389924015397,0.0442490521541925,0.965853192606017,-0.223007830940367,3.26086956521739,17.3290216249576,14.9594564075663,2.3695652173913,4,31.079076828435,2,7.76976920710875,13.2697692071087,5.5,4.07692307692308,14.7716101633582,17.7331486248966,2.96153846153846,3,7.89591479979988,6.82448622837131,-1.07142857142857,2,-0.816053511705685,0.187846244208085,-0.591973244147157
"80",30,0,"A","hypermarket",3,43.4900947031565,2,17.8300315677188,14.4966982343855,3.33333333333333,0.186950500938446,-0.435045485616007,0.402849663373676,-0.461129243147969,3.26086956521739,17.3290216249576,14.9594564075663,2.3695652173913,2,32.063784792088,1,16.031892396044,22.031892396044,6,4.07692307692308,14.7716101633582,17.7331486248966,2.96153846153846,1,-1.5351941616585,-4.20186082832517,-2.66666666666667,1,-0.816053511705685,0.187846244208085,-0.591973244147157
"81",30,0,"A","supermarket",3,42.5934816859663,2,17.8644938953221,14.1978272286554,3.66666666666667,0.205248840977622,-0.422114867521979,0.534578756638569,-0.500858674540161,3.26086956521739,17.3290216249576,14.9594564075663,2.3695652173913,7,151.211358676665,5,21.601622668095,24.4587655252378,2.85714285714286,4.07692307692308,14.7716101633582,17.7331486248966,2.96153846153846,-4,-7.40379543943952,-6.59427162991572,0.80952380952381,-3,-0.816053511705685,0.187846244208085,-0.591973244147157
"82",31,0,"A","convenience",2,27.2479883013293,1,20.6239941506647,13.6239941506647,7,0.339410491918434,0.121204055768168,2.4542559146875,-0.611034908004407,3.30188679245283,21.3015338664716,18.2826659419433,3.0188679245283,7,109.65978804836,4,15.6656840069086,20.0942554354801,4.42857142857143,3.26086956521739,14.9594564075663,17.3290216249576,2.3695652173913,-5,-2.04168985624398,0.529738715184592,2.57142857142857,-3,0.0410172272354377,3.32320953437705,0.649302707136998
"83",31,0,"A","hypermarket",3,45.0161205083131,2,16.3387068361044,15.005373502771,1.33333333333333,0.0816058055700594,-0.691244720227725,-0.448049258494534,-0.345908121791338,3.30188679245283,21.3015338664716,18.2826659419433,3.0188679245283,3,43.4900947031565,2,14.4966982343855,17.8300315677188,3.33333333333333,3.26086956521739,14.9594564075663,17.3290216249576,2.3695652173913,0,0.508675268385534,-1.49132473161447,-2,0,0.0410172272354377,3.32320953437705,0.649302707136998
"84",31,0,"A","supermarket",1,43.9588875439949,1,43.9588875439949,43.9588875439949,0,0,2.4542559146875,-0.82492923992224,2.4542559146875,3.30188679245283,21.3015338664716,18.2826659419433,3.0188679245283,3,42.5934816859663,2,14.1978272286554,17.8644938953221,3.66666666666667,3.26086956521739,14.9594564075663,17.3290216249576,2.3695652173913,-2,29.7610603153395,26.0943936486728,-3.66666666666667,-1,0.0410172272354377,3.32320953437705,0.649302707136998
"85",32,0,"A","convenience",4,65.7233031736686,3,19.9308257934171,16.4308257934171,3.5,0.175607375041931,0.00294897871502372,0.474288602972453,-0.08562477160266,3.54901960784314,20.4280028118314,18.016238105949,2.41176470588235,2,27.2479883013293,1,13.6239941506647,20.6239941506647,7,3.30188679245283,18.2826659419433,21.3015338664716,3.0188679245283,2,2.8068316427525,-0.693168357247501,-3.5,2,0.247132815390308,-0.266427835994303,-0.607103218645949
"86",32,0,"A","hypermarket",2,58.7806311110035,2,29.3903155555018,29.3903155555018,0,0,1.27487654772894,-0.82492923992224,1.30192748296882,3.54901960784314,20.4280028118314,18.016238105949,2.41176470588235,3,45.0161205083131,2,15.005373502771,16.3387068361044,1.33333333333333,3.30188679245283,18.2826659419433,21.3015338664716,3.0188679245283,-1,14.3849420527307,13.0516087193974,-1.33333333333333,0,0.247132815390308,-0.266427835994303,-0.607103218645949
"87",32,0,"A","supermarket",1,22.6202172855847,1,22.6202172855847,22.6202172855847,0,0,0.487530614489362,-0.82492923992224,0.713891752485826,3.54901960784314,20.4280028118314,18.016238105949,2.41176470588235,1,43.9588875439949,1,43.9588875439949,43.9588875439949,0,3.30188679245283,18.2826659419433,21.3015338664716,3.0188679245283,0,-21.3386702584102,-21.3386702584102,0,0,0.247132815390308,-0.266427835994303,-0.607103218645949
"88",33,0,"A","convenience",7,110.669010813348,5,18.0955729733354,15.8098586876212,2.28571428571429,0.126313451863745,-0.371066186433771,-0.0915459161991336,-0.192872498631767,3.53488372093023,21.4466460390276,18.9117623180974,2.53488372093023,4,65.7233031736686,3,16.4308257934171,19.9308257934171,3.5,3.54901960784314,18.016238105949,20.4280028118314,2.41176470588235,3,-0.620967105795994,-1.83525282008171,-1.21428571428571,2,-0.0141358869129049,0.895524212148384,0.123119015047879
"89",33,0,"A","hypermarket",4,38.1717160874978,2,13.7929290218744,9.54292902187445,4.25,0.308128896571559,-1.23596765138109,0.884418039827597,-1.28828417768104,3.53488372093023,21.4466460390276,18.9117623180974,2.53488372093023,2,58.7806311110035,2,29.3903155555018,29.3903155555018,0,3.54901960784314,18.016238105949,20.4280028118314,2.41176470588235,2,-19.8473865336273,-15.5973865336273,4.25,0,-0.0141358869129049,0.895524212148384,0.123119015047879
"90",33,0,"A","supermarket",1,38.2273693056777,1,38.2273693056777,38.2273693056777,0,0,1.83922327299074,-0.82492923992224,1.83922327299074,3.53488372093023,21.4466460390276,18.9117623180974,2.53488372093023,1,22.6202172855847,1,22.6202172855847,22.6202172855847,0,3.54901960784314,18.016238105949,20.4280028118314,2.41176470588235,0,15.607152020093,15.607152020093,0,0,-0.0141358869129049,0.895524212148384,0.123119015047879
"91",34,0,"A","convenience",3,41.0591140366159,2,18.6863713455386,13.6863713455386,5,0.267574688929306,-0.223007830940367,1.40507156030963,-0.568918036256041,3.28888888888889,17.4927776401552,14.5816665290441,2.91111111111111,7,110.669010813348,5,15.8098586876212,18.0955729733354,2.28571428571429,3.53488372093023,18.9117623180974,21.4466460390276,2.53488372093023,-4,-2.12348734208252,0.590798372203189,2.71428571428571,-3,-0.245994832041344,-4.33009578905331,0.376227390180879
"92",34,0,"A","hypermarket",6,93.8530764728785,4,17.3088460788131,15.6421794121464,1.66666666666667,0.0962898773885772,-0.500858674540161,-0.308572084158523,-0.229058395448667,3.28888888888889,17.4927776401552,14.5816665290441,2.91111111111111,4,38.1717160874978,2,9.54292902187445,13.7929290218744,4.25,3.53488372093023,18.9117623180974,21.4466460390276,2.53488372093023,2,6.09925039027196,3.51591705693863,-2.58333333333333,2,-0.245994832041344,-4.33009578905331,0.376227390180879
"93",34,0,"A","supermarket",2,24.2154958941974,1,16.1077479470987,12.1077479470987,4,0.24832770000728,-0.74467107676381,0.800313105648729,-0.85005570326489,3.28888888888889,17.4927776401552,14.5816665290441,2.91111111111111,1,38.2273693056777,1,38.2273693056777,38.2273693056777,0,3.53488372093023,18.9117623180974,21.4466460390276,2.53488372093023,1,-26.119621358579,-22.119621358579,4,0,-0.245994832041344,-4.33009578905331,0.376227390180879
"94",35,0,"A","convenience",5,132.297955402639,4,27.0595910805277,26.4595910805277,0.6,0.0221732840756697,1.08562020055482,-0.736911005955577,1.07504866453499,3.62,19.8680784158874,16.9880784158874,2.88,3,41.0591140366159,2,13.6863713455386,18.6863713455386,5,3.28888888888889,14.5816665290441,17.4927776401552,2.91111111111111,2,12.7732197349891,8.37321973498911,-4.4,2,0.331111111111112,2.40641188684334,-0.0311111111111111
"95",35,0,"A","hypermarket",2,82.7486457140185,2,41.3743228570092,41.3743228570092,0,0,2.07867688624766,-0.82492923992224,2.07867688624766,3.62,19.8680784158874,16.9880784158874,2.88,6,93.8530764728785,4,15.6421794121464,17.3088460788131,1.66666666666667,3.28888888888889,14.5816665290441,17.4927776401552,2.91111111111111,-4,25.7321434448628,24.0654767781962,-1.66666666666667,-2,0.331111111111112,2.40641188684334,-0.0311111111111111
"96",35,0,"A","supermarket",3,80.073544769548,3,26.6911815898493,26.6911815898493,0,0,1.05425823208626,-0.82492923992224,1.10713562711049,3.62,19.8680784158874,16.9880784158874,2.88,2,24.2154958941974,1,12.1077479470987,16.1077479470987,4,3.28888888888889,14.5816665290441,17.4927776401552,2.91111111111111,1,14.5834336427506,10.5834336427506,-4,2,0.331111111111112,2.40641188684334,-0.0311111111111111
"97",36,0,"A","convenience",5,67.5708793150261,3,16.5141758630052,13.5141758630052,3,0.181662108051093,-0.639722628852158,0.271661440044389,-0.632502120111892,3.94339622641509,20.0406193847434,17.267034479083,2.77358490566038,5,132.297955402639,4,26.4595910805277,27.0595910805277,0.6,3.62,16.9880784158874,19.8680784158874,2.88,0,-12.9454152175225,-10.5454152175225,2.4,-1,0.323396226415094,0.278956063195597,-0.106415094339622
"98",36,0,"A","hypermarket",4,58.4491879567504,3,16.6122969891876,14.6122969891876,2,0.120392742876059,-0.62531443790615,-0.174876761406443,-0.435045485616007,3.94339622641509,20.0406193847434,17.267034479083,2.77358490566038,2,82.7486457140185,2,41.3743228570092,41.3743228570092,0,3.62,16.9880784158874,19.8680784158874,2.88,2,-26.7620258678216,-24.7620258678216,2,1,0.323396226415094,0.278956063195597,-0.106415094339622
"99",36,0,"A","supermarket",1,16.3908381247893,1,16.3908381247893,16.3908381247893,0,0,-0.668946804932194,-0.82492923992224,-0.0974702721601396,3.94339622641509,20.0406193847434,17.267034479083,2.77358490566038,3,80.073544769548,3,26.6911815898493,26.6911815898493,0,3.62,16.9880784158874,19.8680784158874,2.88,-2,-10.30034346506,-10.30034346506,0,-2,0.323396226415094,0.278956063195597,-0.106415094339622
